id,Tip restavracije 
2103,Breakfast & Brunch
2104,Sushi Bars
2104,Japanese
2105,American (New)
2105,Bars
2105,Vegetarian
2106,Vietnamese
2107,Mexican
2107,Bars
2108,American (New)
2108,Burgers
2108,Gastropubs
2109,Mexican
2110,Ramen
2110,Noodles
2111,Ramen
2111,Noodles
2112,Southern
2112,American (New)
2112,Soul Food
2113,American (New)
2113,Salad
2113,Sandwiches
2114,Cuban
2115,American (New)
2115,Sports Bars
2115,Lounges
2116,Breakfast & Brunch
2116,Tapas/Small Plates
2116,Hawaiian
2117,American (Traditional)
2118,Lounges
2118,Korean
2118,Food Trucks
2119,Italian
2119,Wine Bars
2120,Vietnamese
2121,American (New)
2121,Gastropubs
2121,Bars
2122,American (New)
2122,Pubs
2123,Hawaiian
2124,American (New)
2125,Japanese
2125,Sushi Bars
2126,Vegan
2126,Vegetarian
2126,Desserts
2127,French
2128,Indonesian
2129,Breakfast & Brunch
2129,Soul Food
2130,Ramen
2131,Sandwiches
2131,Soup
2131,Pizza
2132,Mexican
2133,American (New)
2133,Diners
2133,Breakfast & Brunch
2134,Indian
2134,Vegetarian
2134,Vegan
2135,Karaoke
2135,Cocktail Bars
2135,American (Traditional)
2136,American (New)
2136,Breweries
2136,Pizza
2137,American (New)
2137,Tapas/Small Plates
2138,American (New)
2138,Tapas/Small Plates
2139,Pizza
2139,Italian
2139,Sandwiches
2140,Sandwiches
2140,Desserts
2140,Breakfast & Brunch
2141,Asian Fusion
2141,American (New)
2141,Vietnamese
2142,Gastropubs
2142,Bars
2142,American (New)
2143,Japanese
2143,Sushi Bars
2143,Seafood
2144,Pizza
2144,Brazilian
2145,Sandwiches
2145,Cafes
2145,Burgers
2146,Thai
2147,Pizza
2147,Italian
2147,Bars
2148,Brazilian
2148,Italian
2148,Sandwiches
2149,Breakfast & Brunch
2149,Diners
2150,Argentine
2150,Empanadas
2151,Japanese
2151,Sushi Bars
2152,Coffee & Tea
2152,Breakfast & Brunch
2152,Burgers
2153,Grocery
2153,Sandwiches
2154,Vegetarian
2154,Indian
2155,Barbeque
2155,American (Traditional)
2155,Breakfast & Brunch
2156,Brazilian
2157,Barbeque
2157,Smokehouse
2158,Ramen
2159,Steakhouses
2159,Wine Bars
2160,Chicken Wings
2160,Korean
2160,Asian Fusion
2161,Japanese
2161,Tapas Bars
2162,Korean
2162,Barbeque
2163,Falafel
2163,Middle Eastern
2164,Breweries
2164,American (New)
2164,Pizza
2165,Sushi Bars
2165,Japanese
2166,Malaysian
2167,Tapas/Small Plates
2167,Izakaya
2167,Sushi Bars
2168,Sandwiches
2168,Vegan
2169,Japanese
2169,Barbeque
2170,Japanese
2170,Seafood
2171,Japanese
2171,Hot Pot
2172,Mongolian
2172,Chinese
2172,Hot Pot
2173,Bars
2173,American (New)
2173,Burgers
2174,Chinese
2174,Taiwanese
2175,Japanese
2175,Steakhouses
2175,Sushi Bars
2176,Dim Sum
2176,Cantonese
2177,Pizza
2177,Italian
2178,Korean
2178,Barbeque
2179,Japanese
2179,Sushi Bars
2179,Poke
2180,Taiwanese
2180,Chinese
2180,Noodles
2181,Middle Eastern
2181,Venues & Event Spaces
2181,Persian/Iranian
2182,Greek
2182,Mediterranean
2183,Seafood
2183,Dim Sum
2183,Venues & Event Spaces
2184,Mexican
2184,Latin American
2184,Vegetarian
2185,Japanese
2185,Sushi Bars
2186,Falafel
2187,Asian Fusion
2187,Singaporean
2187,Malaysian
2188,Taiwanese
2188,Chinese
2189,British
2189,Pubs
2190,Mexican
2190,Latin American
2191,Burgers
2191,American (New)
2191,Sports Bars
2192,Japanese
2193,Shanghainese
2194,Coffee & Tea
2194,Bubble Tea
2194,Taiwanese
2195,Mexican
2195,Caterers
2196,Japanese
2196,Sushi Bars
2197,Barbeque
2197,Hawaiian
2198,Breakfast & Brunch
2198,Diners
2199,Chicken Wings
2199,Korean
2200,Hawaiian
2200,Salad
2200,Poke
2201,Italian
2201,Seafood
2201,Pizza
2202,Thai
2203,Mexican
2203,Fast Food
2204,Sandwiches
2204,Salad
2204,Soup
2205,Chinese
2205,Seafood
2206,Thai
2207,Taiwanese
2207,Chinese
2208,Sandwiches
2208,Barbeque
2209,American (New)
2209,Tex-Mex
2210,American (Traditional)
2210,Steakhouses
2211,Bars
2211,Gastropubs
2211,American (Traditional)
2212,Southern
2212,American (Traditional)
2213,Barbeque
2213,Bars
2213,Smokehouse
2214,Pizza
2214,Italian
2214,Sandwiches
2215,Burgers
2216,Burgers
2216,Beer Bar
2216,Cocktail Bars
2217,Mexican
2218,Convenience Stores
2218,Food Stands
2218,Mexican
2219,Southern
2219,American (New)
2219,Sandwiches
2220,American (New)
2220,Bars
2221,American (New)
2221,Breakfast & Brunch
2221,Bars
2222,American (New)
2222,Breakfast & Brunch
2223,Sandwiches
2223,Burgers
2223,Sports Bars
2224,Breakfast & Brunch
2224,American (Traditional)
2224,Diners
2225,Cajun/Creole
2225,Seafood
2226,American (New)
2226,Gastropubs
2226,Cocktail Bars
2227,Burgers
2227,Beer Bar
2228,Chinese
2228,Noodles
2229,French
2230,Steakhouses
2230,Seafood
2231,Southern
2231,American (New)
2232,Asian Fusion
2232,Sushi Bars
2232,Wine Bars
2233,Bars
2233,American (Traditional)
2234,Thai
2235,Steakhouses
2235,American (Traditional)
2235,Buffets
2236,Brasseries
2236,Breakfast & Brunch
2236,American (Traditional)
2237,Korean
2238,Middle Eastern
2238,Tapas Bars
2238,Mediterranean
2239,Steakhouses
2239,Seafood
2239,American (Traditional)
2240,American (New)
2240,Bars
2240,Gastropubs
2241,Bars
2241,Burgers
2242,Japanese
2242,Sushi Bars
2242,Seafood
2243,Asian Fusion
2243,Thai
2243,Sushi Bars
2244,Latin American
2244,Wine Bars
2244,Breakfast & Brunch
2245,American (New)
2245,American (Traditional)
2245,Bars
2246,Spanish
2246,Tapas Bars
2247,American (New)
2248,American (Traditional)
2248,Breakfast & Brunch
2248,Diners
2249,American (New)
2249,Seafood
2249,Steakhouses
2250,French
2250,Wine Bars
2251,Wine Bars
2251,American (New)
2251,Breakfast & Brunch
2252,Bars
2252,American (New)
2253,American (New)
2254,Southern
2254,Comfort Food
2255,Halal
2255,Middle Eastern
2256,Barbeque
2257,Moroccan
2257,Bars
2257,Mediterranean
2258,Dim Sum
2258,Seafood
2258,Cantonese
2259,Delis
2259,Sandwiches
2260,Buffets
2260,Sushi Bars
2260,Seafood
2261,American (Traditional)
2261,Wine Bars
2261,Breakfast & Brunch
2262,Thai
2262,Singaporean
2262,Malaysian
2263,Sushi Bars
2263,Japanese Curry
2264,Vietnamese
2264,Noodles
2265,Fast Food
2265,Burgers
2266,Chinese
2266,Buffets
2267,Dim Sum
2268,Dim Sum
2269,Filipino
2269,Barbeque
2270,Mexican
2271,Chicken Wings
2271,Sports Bars
2271,American (Traditional)
2272,Fast Food
2272,Breakfast & Brunch
2273,Burmese
2273,Vegetarian
2274,Dim Sum
2274,Seafood
2275,Japanese
2275,Sushi Bars
2275,Asian Fusion
2276,Southern
2276,Chicken Shop
2276,Soul Food
2277,Grocery
2277,Korean
2277,Barbeque
2278,Mexican
2279,Chicken Wings
2280,Thai
2281,Japanese
2282,Delis
2282,Sandwiches
2283,Filipino
2284,Asian Fusion
2284,Thai
2285,Steakhouses
2286,Seafood
2286,Fish & Chips
2286,British
2287,Chinese
2287,Vegetarian
2288,Chinese
2289,Thai
2290,Filipino
2290,Seafood
2290,Soup
2291,Burgers
2292,American (Traditional)
2292,Bars
2292,Salad
2293,Japanese
2294,Korean
2295,Chicken Wings
2295,Korean
2295,Asian Fusion
2296,Mexican
2296,Fast Food
2297,Ramen
2298,Japanese
2298,Sushi Bars
2299,Burmese
2300,Filipino
2300,Chicken Wings
2300,Sandwiches
2301,Burgers
2301,Sandwiches
2302,Mexican
2303,Japanese
2303,Sushi Bars
2304,Chinese
2305,Filipino
2305,Chinese
2306,Diners
2306,American (Traditional)
2306,Breakfast & Brunch
2307,Pizza
2308,Burgers
2309,Japanese
2309,Sushi Bars
2310,Chinese
2311,Mediterranean
2311,Greek
2311,Wraps
2312,Thai
2313,Breakfast & Brunch
2313,Creperies
2313,Sandwiches
2314,Bars
2314,American (Traditional)
2314,Breakfast & Brunch
2315,Sushi Bars
2315,Buffets
2316,Thai
2316,Bars
2316,Music Venues
2317,Burgers
2318,Sandwiches
2318,Salad
2319,Pizza
2319,Gluten-Free
2319,Vegetarian
2320,Mexican
2321,Japanese
2321,Sushi Bars
2321,Seafood
2322,Vietnamese
2322,Chinese
2323,Thai
2324,Sports Bars
2324,Irish Pub
2324,Gastropubs
2325,Cafes
2325,Bubble Tea
2326,Chinese
2327,Indian
2327,Himalayan/Nepalese
2328,American (New)
2329,Taiwanese
2329,Chinese
2329,Noodles
2330,Sushi Bars
2330,Japanese
2331,Thai
2331,Salad
2331,Soup
2332,American (Traditional)
2332,Breakfast & Brunch
2332,Diners
2333,Mexican
2334,Italian
2334,Breakfast & Brunch
2334,American (New)
2335,Italian
2335,Pizza
2336,Chinese
2336,Asian Fusion
2336,Soup
2337,Indian
2337,Vegetarian
2338,American (Traditional)
2338,Salad
2338,Bars
2339,Tex-Mex
2339,Tacos
2340,Chinese
2340,Bubble Tea
2340,Taiwanese
2341,Noodles
2342,Mexican
2342,Fast Food
2342,Caterers
2343,Bakeries
2343,Cafes
2344,Tex-Mex
2344,Tacos
2345,Fast Food
2345,Burgers
2346,Chinese
2347,Pubs
2347,Cafes
2347,Breakfast & Brunch
2348,Japanese
2348,Sushi Bars
2349,Burgers
2349,Sandwiches
2350,Pizza
2351,Chinese
2352,Grocery
2352,Fruits & Veggies
2352,Sandwiches
2353,Hawaiian
2353,Barbeque
2354,Caterers
2354,Delis
2354,Sandwiches
2355,Pizza
2355,Salad
2355,Fast Food
2356,Desserts
2356,Bubble Tea
2356,Ramen
2357,Coffee & Tea
2357,Tea Rooms
2357,Sandwiches
2358,Breakfast & Brunch
2358,Sandwiches
2359,American (New)
2359,Vegan
2359,Vegetarian
2360,American (Traditional)
2360,Bars
2360,Diners
2361,American (New)
2362,Burgers
2362,Sports Bars
2363,American (New)
2363,Spanish
2364,American (New)
2365,Sandwiches
2365,Breakfast & Brunch
2366,Coffee & Tea
2366,Breakfast & Brunch
2366,Bars
2367,Italian
2368,Diners
2368,Mexican
2368,American (Traditional)
2369,Vietnamese
2369,Vegetarian
2369,Soup
2370,Hot Dogs
2371,Beer Bar
2371,Comfort Food
2371,Wine Bars
2372,Mexican
2373,American (New)
2373,Venues & Event Spaces
2374,American (Traditional)
2374,Pubs
2374,Breweries
2375,American (New)
2375,Vegetarian
2375,Vegan
2376,American (New)
2376,Latin American
2377,American (New)
2377,Desserts
2377,Wine Bars
2378,Italian
2378,Bars
2378,Breakfast & Brunch
2379,American (New)
2380,American (New)
2381,Asian Fusion
2381,Ramen
2381,Noodles
2382,Burgers
2382,Sports Bars
2382,Chicken Wings
2383,Pizza
2383,Vegan
2383,Beer Bar
2384,Southern
2384,Cajun/Creole
2384,Breakfast & Brunch
2385,American (New)
2385,Bars
2386,Mexican
2386,Tex-Mex
2386,Desserts
2387,Burgers
2387,American (Traditional)
2388,American (New)
2388,Burgers
2388,Soup
2389,American (Traditional)
2390,Spanish
2390,Bars
2390,Tapas/Small Plates
2391,Bars
2391,American (Traditional)
2392,French
2393,Bars
2393,Fast Food
2393,Mexican
2394,Italian
2395,American (Traditional)
2395,Pubs
2396,American (New)
2396,Breakfast & Brunch
2396,Sandwiches
2397,Bars
2397,American (New)
2398,American (New)
2398,Music Venues
2398,Bars
2399,Greek
2399,Diners
2400,Italian
2400,Seafood
2400,Cocktail Bars
2401,Bars
2401,Food Court
2402,American (New)
2402,Wine Bars
2403,American (New)
2404,Mexican
2404,Breakfast & Brunch
2404,Vegetarian
2405,American (New)
2405,Music Venues
2405,Cocktail Bars
2406,Burgers
2406,American (Traditional)
2406,Breakfast & Brunch
2407,Steakhouses
2407,Wine Bars
2407,Seafood
2408,Barbeque
2408,Beer Bar
2408,American (Traditional)
2409,Bars
2409,American (New)
2410,Steakhouses
2411,Hot Dogs
2411,American (New)
2412,American (New)
2412,Breakfast & Brunch
2412,Sandwiches
2413,Breakfast & Brunch
2413,Bars
2413,Diners
2414,Pizza
2414,Italian
2415,Delis
2415,Wine Bars
2415,American (Traditional)
2416,Breakfast & Brunch
2416,Cafes
2417,Burgers
2418,Gastropubs
2418,American (New)
2418,Tapas/Small Plates
2419,Cuban
2419,Dance Clubs
2420,Pubs
2420,American (Traditional)
2421,Bars
2421,Jazz & Blues
2421,American (New)
2422,Breweries
2422,Pizza
2423,Ramen
2423,Chinese
2423,Noodles
2424,American (New)
2424,Sushi Bars
2424,Chicken Wings
2425,Pubs
2425,American (New)
2426,American (Traditional)
2426,American (New)
2426,Bakeries
2427,Pizza
2427,Italian
2427,Sandwiches
2428,Greek
2428,Mediterranean
2428,Vegetarian
2429,Seafood
2429,Sushi Bars
2429,American (Traditional)
2430,Seafood
2430,Cajun/Creole
2430,Breakfast & Brunch
2431,Polish
2432,American (New)
2432,Bars
2432,American (Traditional)
2433,Barbeque
2434,American (New)
2435,Brazilian
2435,Steakhouses
2435,Venues & Event Spaces
2436,French
2436,Southern
2436,American (Traditional)
2437,Mexican
2438,Farmers Market
2439,Vegetarian
2439,Vegan
2440,Italian
2440,Mexican
2441,Pizza
2441,Breweries
2442,American (New)
2443,Pizza
2443,Italian
2444,American (Traditional)
2445,Pubs
2445,Burgers
2445,Breakfast & Brunch
2446,Bakeries
2446,Sandwiches
2446,Coffee & Tea
2447,American (New)
2447,Tapas/Small Plates
2447,Cocktail Bars
2448,Mexican
2449,Mexican
2450,Gastropubs
2451,Italian
2451,Bars
2452,Italian
2452,Breakfast & Brunch
2453,German
2453,Pubs
2454,Southern
2454,Waffles
2454,Breakfast & Brunch
2455,American (New)
2455,Wine Bars
2455,Tapas/Small Plates
2456,Breweries
2456,Bars
2456,American (New)
2457,Tapas Bars
2457,Spanish
2458,Bakeries
2458,Breakfast & Brunch
2458,Vegetarian
2459,Sushi Bars
2459,Japanese
2460,Dim Sum
2460,Seafood
2460,Cantonese
2461,Desserts
2461,American (Traditional)
2462,American (New)
2462,Breakfast & Brunch
2462,Italian
2463,American (New)
2464,Chicken Wings
2464,American (Traditional)
2464,Sports Bars
2465,American (Traditional)
2465,Breakfast & Brunch
2466,Mexican
2467,Afghan
2467,Mediterranean
2468,Indian
2468,Buffets
2469,Afghan
2469,Mediterranean
2469,Halal
2470,Mexican
2471,Sushi Bars
2471,Japanese
2472,Latin American
2472,Cocktail Bars
2473,Sushi Bars
2473,Japanese
2474,Japanese
2474,Sushi Bars
2475,Greek
2475,Mediterranean
2476,Sushi Bars
2476,Japanese
2477,Vietnamese
2478,Thai
2479,Creperies
2479,Breakfast & Brunch
2479,Thai
2480,Asian Fusion
2480,Chinese
2480,Gluten-Free
2481,Mediterranean
2481,Middle Eastern
2482,Cafes
2482,American (New)
2482,Breakfast & Brunch
2483,American (New)
2483,Salad
2483,Sandwiches
2484,Tacos
2485,American (Traditional)
2485,Breakfast & Brunch
2486,Vegetarian
2486,Buffets
2486,Salad
2487,Mexican
2488,Mexican
2489,Thai
2490,Pizza
2490,Italian
2491,Japanese
2491,Sushi Bars
2492,Burgers
2492,Fast Food
2493,Vegan
2493,Vegetarian
2494,Japanese
2494,Sushi Bars
2495,Thai
2496,Korean
2497,Fast Food
2497,Burgers
2498,Sushi Bars
2498,Japanese
2499,Pizza
2499,Korean
2499,Halal
2500,Italian
2500,Pizza
2501,Barbeque
2501,American (New)
2502,Japanese
2502,Sushi Bars
2503,Seafood
2503,Dim Sum
2504,Italian
2504,Pizza
2505,Taiwanese
2505,Bubble Tea
2505,Juice Bars & Smoothies
2506,Steakhouses
2507,Japanese
2507,Sushi Bars
2508,American (New)
2509,Breweries
2509,Burgers
2509,American (New)
2510,Bakeries
2510,German
2510,Cafes
2511,Barbeque
2512,Donuts
2512,Breakfast & Brunch
2513,Sushi Bars
2514,Barbeque
2514,Burgers
2514,Sandwiches
2515,Pizza
2515,Salad
2515,Soup
2516,American (New)
2516,Breakfast & Brunch
2517,French
2517,Breakfast & Brunch
2518,Tapas Bars
2519,Specialty Food
2519,Breakfast & Brunch
2519,Sandwiches
2520,Sandwiches
2521,Mexican
2522,Diners
2522,Breakfast & Brunch
2523,Breakfast & Brunch
2523,Delis
2523,American (New)
2524,Bars
2524,American (Traditional)
2525,Burgers
2525,Sandwiches
2525,Wine Bars
2526,Barbeque
2527,American (New)
2527,Bars
2528,Southern
2529,French
2529,Breakfast & Brunch
2530,Pubs
2530,American (New)
2531,Mexican
2532,Barbeque
2532,Sandwiches
2533,Ramen
2533,Tapas/Small Plates
2534,Burgers
2534,Food Trucks
2535,Diners
2535,Breakfast & Brunch
2536,Barbeque
2537,American (New)
2538,Cuban
2538,Sandwiches
2539,Italian
2539,Bars
2540,American (New)
2540,Southern
2541,Chicken Wings
2541,Vegetarian
2541,American (Traditional)
2542,Donuts
2542,Bakeries
2542,Cafes
2543,Mexican
2544,Burgers
2544,Pizza
2544,Sandwiches
2545,Asian Fusion
2545,Sushi Bars
2545,Vietnamese
2546,Seafood
2547,Bakeries
2547,American (Traditional)
2548,Steakhouses
2548,Seafood
2548,Wine Bars
2549,Seafood
2550,American (New)
2550,Burgers
2550,Beer Bar
2551,Breakfast & Brunch
2551,Greek
2551,American (Traditional)
2552,Coffee & Tea
2552,Sandwiches
2552,Desserts
2553,American (Traditional)
2553,Burgers
2553,Bars
2554,Latin American
2554,Peruvian
2555,Tapas/Small Plates
2555,Asian Fusion
2555,Bars
2556,American (Traditional)
2556,Burgers
2556,Steakhouses
2557,Sushi Bars
2557,Japanese
2558,Bakeries
2558,French
